GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS1394347125	2022-04-16 17:33:42.164904	33034	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			8830 Marsh Ridge Dr, Montgomery US-AL (32.3390,-86.1617)	L18540900	P	32.3389660	-86.1616830	2022-04-16	16:33:00	obsr234761	S107228363	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1406468041	2022-04-27 19:01:11.268047	33034	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Gunter Hill Park	L2612930	H	32.3582845	-86.4544322	2022-04-27	08:45:00	obsr106380	S108243079	Traveling	P22	EBIRD	556	1.609		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1401681202	2022-04-23 19:14:44.997364	33034	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Auburn University at Montgomery (AUM) trail	L10515992	H	32.3698190	-86.1800170	2022-04-23	12:11:00	obsr149533	S107843743	Traveling	P22	EBIRD	100	2.500		2	1	G8229322	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1405211510	2022-04-26 15:48:08.251931	33034	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				2					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Gunter Hill Park	L2612930	H	32.3582845	-86.4544322	2022-04-26	12:00:00	obsr106380	S108137398	Traveling	P22	EBIRD	90	1.609		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1390984413	2022-04-13 12:12:35.056709	33034	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				4					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Lagoon Park	L2612971	H	32.4151632	-86.2256974	2022-04-13	10:15:00	obsr456189	S106944059	Traveling	P22	EBIRD	54	1.238		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1381711318	2022-04-03 10:26:26.90326	33034	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Auburn University at Montgomery (AUM) trail	L10515992	H	32.3698190	-86.1800170	2022-04-03	08:35:00	obsr186678	S106168318	Traveling	P22	EBIRD	42	1.500		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1404432743	2022-04-25 20:52:20.307296	33034	species	avibase-6283E61E	Pine Warbler	Setophaga pinus				1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Gunter Hill Park	L2612930	H	32.3582845	-86.4544322	2022-04-25	15:10:00	obsr106380	S108074389	Traveling	P22	EBIRD	180	0.805		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1392440581	2022-04-15 00:44:56.27311	33061	species	avibase-E36325FA	Prairie Warbler	Setophaga discolor				5					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Ramer, Alabama	L5830207	P	32.0545640	-86.2193860	2022-04-11	15:33:00	obsr688433	S107066634	Traveling	P22	EBIRD	65	8.047		2	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1387162518	2022-04-09 14:12:42.717051	33061	species	avibase-E36325FA	Prairie Warbler	Setophaga discolor				1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Lagoon Park	L2612971	H	32.4151632	-86.2256974	2022-04-09	13:12:00	obsr1193197	S106624684	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1381711315	2022-04-03 10:26:26.90326	33061	species	avibase-E36325FA	Prairie Warbler	Setophaga discolor				1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Auburn University at Montgomery (AUM) trail	L10515992	H	32.3698190	-86.1800170	2022-04-03	08:35:00	obsr186678	S106168318	Traveling	P22	EBIRD	42	1.500		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1406468044	2022-04-27 19:01:11.28104	32860	species	avibase-4D08EE7E	Prothonotary Warbler	Protonotaria citrea				1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Gunter Hill Park	L2612930	H	32.3582845	-86.4544322	2022-04-27	08:45:00	obsr106380	S108243079	Traveling	P22	EBIRD	556	1.609		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1405211507	2022-04-26 15:48:08.241714	32860	species	avibase-4D08EE7E	Prothonotary Warbler	Protonotaria citrea				1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Gunter Hill Park	L2612930	H	32.3582845	-86.4544322	2022-04-26	12:00:00	obsr106380	S108137398	Traveling	P22	EBIRD	90	1.609		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1404086122	2022-04-25 15:18:41.140906	31267	species	avibase-B4EE123D	Purple Finch	Haemorhous purpureus				1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			1642 Meadow Oak Ct, Montgomery US-AL 32.34049, -86.18373	L13474452	P	32.3404890	-86.1837320	2022-04-25	14:14:00	obsr698531	S108043970	Stationary	P21	EBIRD	60			1	1		0	1	0			Male	
URN:CornellLabOfOrnithology:EBIRD:OBS1396071439	2022-04-18 09:29:48.470096	31267	species	avibase-B4EE123D	Purple Finch	Haemorhous purpureus				2					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			1642 Meadow Oak Ct, Montgomery US-AL 32.34049, -86.18374	L16586046	P	32.3404870	-86.1837440	2022-04-18	08:28:00	obsr698531	S107374647	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1390896706	2022-04-13 10:46:02.42034	31267	species	avibase-B4EE123D	Purple Finch	Haemorhous purpureus				1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			1642 Meadow Oak Ct, Montgomery US-AL 32.34045, -86.18370	L10967029	P	32.3404500	-86.1837040	2022-04-13	09:41:00	obsr698531	S106936700	Stationary	P21	EBIRD	10			1	1		0	1	0			Male	
URN:CornellLabOfOrnithology:EBIRD:OBS1404750870	2022-04-26 08:39:06.202877	31267	species	avibase-B4EE123D	Purple Finch	Haemorhous purpureus				3					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			1642 Meadow Oak Ct, Montgomery US-AL 32.34040, -86.18370	L12534769	P	32.3403960	-86.1837050	2022-04-26	07:35:00	obsr698531	S108098311	Stationary	P21	EBIRD	20			1	1		0	1	0			1 male 2 females	
URN:CornellLabOfOrnithology:EBIRD:OBS1401088239	2022-04-23 12:00:18.161103	31267	species	avibase-B4EE123D	Purple Finch	Haemorhous purpureus				6					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			1642 Meadow Oak Ct, Montgomery US-AL 32.34050, -86.18367	L13733013	P	32.3404960	-86.1836690	2022-04-23	10:55:00	obsr698531	S107791524	Stationary	P21	EBIRD	60			1	1		0	1	0			2 males 4 females	
URN:CornellLabOfOrnithology:EBIRD:OBS1380953818	2022-04-02 14:41:30.486432	31267	species	avibase-B4EE123D	Purple Finch	Haemorhous purpureus				1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			1642 Meadow Oak Ct, Montgomery US-AL 32.34045, -86.18367	L12957741	P	32.3404470	-86.1836730	2022-04-02	13:40:00	obsr698531	S106105608	Incidental	P20	EBIRD				1	0		0	1	0			Male	
URN:CornellLabOfOrnithology:EBIRD:OBS1394996015	2022-04-17 10:14:49.966209	31267	species	avibase-B4EE123D	Purple Finch	Haemorhous purpureus				2					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			1642 Meadow Oak Ct, Montgomery US-AL 32.34049, -86.18373	L13474452	P	32.3404890	-86.1837320	2022-04-17	09:12:00	obsr698531	S107280102	Stationary	P21	EBIRD	5			1	1		0	1	0			Male and female	
URN:CornellLabOfOrnithology:EBIRD:OBS1384585249	2022-04-06 14:06:13.503495	31267	species	avibase-B4EE123D	Purple Finch	Haemorhous purpureus				1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			1642 Meadow Oak Ct, Montgomery US-AL 32.34045, -86.18370	L10967029	P	32.3404500	-86.1837040	2022-04-06	13:03:00	obsr698531	S106408234	Stationary	P21	EBIRD	2			1	1		0	1	0			Male	
URN:CornellLabOfOrnithology:EBIRD:OBS1389136289	2022-04-11 11:47:45.787272	31267	species	avibase-B4EE123D	Purple Finch	Haemorhous purpureus				2					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			1642 Meadow Oak Ct, Montgomery US-AL 32.34047, -86.18369	L13538170	P	32.3404660	-86.1836940	2022-04-11	10:44:00	obsr698531	S106790830	Stationary	P21	EBIRD	30			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1390096248	2022-04-12 12:33:39.265201	31267	species	avibase-B4EE123D	Purple Finch	Haemorhous purpureus				1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			1642 Meadow Oak Ct, Montgomery US-AL 32.34045, -86.18370	L10967029	P	32.3404500	-86.1837040	2022-04-12	11:32:00	obsr698531	S106869374	Incidental	P20	EBIRD				1	0		0	1	0			Male	
URN:CornellLabOfOrnithology:EBIRD:OBS1392117830	2022-04-14 16:27:44.549151	23187	species	avibase-ACB9D1C6	Purple Martin	Progne subis				8					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Two small lakes at back of The Waters property 36064, Pike Road US-AL (32.3518,-86.0183)	L18072666	P	32.3518440	-86.0183140	2022-04-14	15:14:00	obsr665305	S107039872	Traveling	P22	EBIRD	14	0.638		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1387155376	2022-04-09 14:05:57.84998	23187	species	avibase-ACB9D1C6	Purple Martin	Progne subis				3					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Lagoon Park	L2612971	H	32.4151632	-86.2256974	2022-04-09	13:02:00	obsr1193197	S106623991	Stationary	P21	EBIRD	3			1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1397547247	2022-04-19 19:08:52.500891	23187	species	avibase-ACB9D1C6	Purple Martin	Progne subis				14					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			The Waters--Lake Cameron	L2521696	H	32.3502880	-86.0243332	2022-04-19	18:03:00	obsr790796	S107497941	Stationary	P21	EBIRD	4			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1380051766	2022-04-01 15:23:21.362183	23187	species	avibase-ACB9D1C6	Purple Martin	Progne subis				2					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Peppertree	L11041139	P	32.3401401	-86.1699557	2022-04-01	14:11:00	obsr186678	S106028659	Traveling	P22	EBIRD	4	0.187		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1399866638	2022-04-22 10:14:05.4922	23187	species	avibase-ACB9D1C6	Purple Martin	Progne subis				2					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Rudder Rd., Hope Hull	L982093	H	32.2531502	-86.3512194	2022-04-22	09:02:00	obsr143232	S107688398	Traveling	P22	EBIRD	11	0.572		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1391481783	2022-04-13 22:04:58.658562	23187	species	avibase-ACB9D1C6	Purple Martin	Progne subis				4					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Mason mill	L13800298	P	32.3351544	-86.0373657	2022-04-13	17:00:00	obsr658500	S106987745	Traveling	P22	EBIRD	30	0.322		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1418574194	2022-05-07 15:53:22.569548	23187	species	avibase-ACB9D1C6	Purple Martin	Progne subis				2					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Hampstead bridge	L17755399	P	32.3093830	-86.1814320	2022-04-04	17:24:00	obsr1060942	S109243061	Traveling	P22	EBIRD	40	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1392103439	2022-05-06 17:36:18.652754	23187	species	avibase-ACB9D1C6	Purple Martin	Progne subis				20					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			The Waters--Lake Cameron	L2521696	H	32.3502880	-86.0243332	2022-04-14	14:50:00	obsr665305	S107038866	Traveling	P22	EBIRD	19	3.343		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1402640681	2022-04-24 13:52:25.441393	23187	species	avibase-ACB9D1C6	Purple Martin	Progne subis				4					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Mason mill	L13800298	P	32.3351544	-86.0373657	2022-04-23	08:30:00	obsr658500	S107924718	Stationary	P21	EBIRD	30			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1381711320	2022-04-03 10:26:26.90326	10707	species	avibase-078557F2	Red-bellied Woodpecker	Melanerpes carolinus				2					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Auburn University at Montgomery (AUM) trail	L10515992	H	32.3698190	-86.1800170	2022-04-03	08:35:00	obsr186678	S106168318	Traveling	P22	EBIRD	42	1.500		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1405211517	2022-04-26 15:48:08.280576	10707	species	avibase-078557F2	Red-bellied Woodpecker	Melanerpes carolinus				2					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Gunter Hill Park	L2612930	H	32.3582845	-86.4544322	2022-04-26	12:00:00	obsr106380	S108137398	Traveling	P22	EBIRD	90	1.609		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1404432727	2022-04-25 20:52:20.27061	10707	species	avibase-078557F2	Red-bellied Woodpecker	Melanerpes carolinus				1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Gunter Hill Park	L2612930	H	32.3582845	-86.4544322	2022-04-25	15:10:00	obsr106380	S108074389	Traveling	P22	EBIRD	180	0.805		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1402503260	2022-04-24 12:16:27.121491	10707	species	avibase-078557F2	Red-bellied Woodpecker	Melanerpes carolinus				2					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Auburn University at Montgomery (AUM) trail	L10515992	H	32.3698190	-86.1800170	2022-04-24	10:35:00	obsr186678	S107910714	Traveling	P22	EBIRD	40	2.250		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1406077919	2022-04-27 12:30:42.136952	10707	species	avibase-078557F2	Red-bellied Woodpecker	Melanerpes carolinus				2					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Gunter Hill Park	L2612930	H	32.3582845	-86.4544322	2022-04-26	17:00:00	obsr106380	S108209563	Traveling	P22	EBIRD	60	1.609		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1381733615	2022-04-03 10:46:04.47794	10707	species	avibase-078557F2	Red-bellied Woodpecker	Melanerpes carolinus				1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Auburn University at Montgomery (AUM) trail	L10515992	H	32.3698190	-86.1800170	2022-04-03	09:38:00	obsr186678	S106170661	Stationary	P21	EBIRD	8			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1386441109	2022-04-08 19:23:33.1236	10707	species	avibase-078557F2	Red-bellied Woodpecker	Melanerpes carolinus				1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home Area	L6052570	P	32.3776781	-86.2292218	2022-04-06	16:25:00	obsr940190	S106563991	Stationary	P21	EBIRD	25			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1406468036	2022-04-27 19:01:11.261025	10707	species	avibase-078557F2	Red-bellied Woodpecker	Melanerpes carolinus				2					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Gunter Hill Park	L2612930	H	32.3582845	-86.4544322	2022-04-27	08:45:00	obsr106380	S108243079	Traveling	P22	EBIRD	556	1.609		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1390928877	2022-04-13 11:14:59.238886	10707	species	avibase-078557F2	Red-bellied Woodpecker	Melanerpes carolinus				1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Lagoon Park Vita Trail	L18488181	P	32.4010040	-86.2259940	2022-04-13	09:54:00	obsr456189	S106939222	Traveling	P22	EBIRD	14	0.520		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1404398390	2022-04-25 20:30:11.695408	10707	species	avibase-078557F2	Red-bellied Woodpecker	Melanerpes carolinus				1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Montgomery East Exchange Park	L7650910	P	32.3995123	-86.2546706	2022-04-25	18:10:00	obsr940190	S108072305	Traveling	P22	EBIRD	40	0.644		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1399219267	2022-04-21 15:35:13.380784	10707	species	avibase-078557F2	Red-bellied Woodpecker	Melanerpes carolinus				2					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home Area	L6052570	P	32.3776781	-86.2292218	2022-04-21	08:20:00	obsr940190	S107635120	Stationary	P21	EBIRD	35			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1404096026	2022-04-25 15:18:41.151176	10707	species	avibase-078557F2	Red-bellied Woodpecker	Melanerpes carolinus				1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			1642 Meadow Oak Ct, Montgomery US-AL 32.34049, -86.18373	L13474452	P	32.3404890	-86.1837320	2022-04-25	14:14:00	obsr698531	S108043970	Stationary	P21	EBIRD	60			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1388107987	2022-04-10 12:09:49.027214	10707	species	avibase-078557F2	Red-bellied Woodpecker	Melanerpes carolinus				1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			1642 Meadow Oak Ct, Montgomery US-AL 32.34049, -86.18374	L16586046	P	32.3404870	-86.1837440	2022-04-10	11:08:00	obsr698531	S106704144	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1401374880	2022-04-23 19:14:44.997364	10707	species	avibase-078557F2	Red-bellied Woodpecker	Melanerpes carolinus				2					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Auburn University at Montgomery (AUM) trail	L10515992	H	32.3698190	-86.1800170	2022-04-23	12:11:00	obsr186678	S107815811	Traveling	P22	EBIRD	100	2.500		2	1	G8229322	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1390896709	2022-04-13 10:46:02.42644	10707	species	avibase-078557F2	Red-bellied Woodpecker	Melanerpes carolinus				1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			1642 Meadow Oak Ct, Montgomery US-AL 32.34045, -86.18370	L10967029	P	32.3404500	-86.1837040	2022-04-13	09:41:00	obsr698531	S106936700	Stationary	P21	EBIRD	10			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1405888542	2022-04-27 09:56:51.927617	10707	species	avibase-078557F2	Red-bellied Woodpecker	Melanerpes carolinus				1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home	L5282730	P	32.3804326	-86.2308741	2022-04-27	08:42:00	obsr665305	S108193552	Stationary	P21	EBIRD	14			1	1		0	1	0		Sun porch. 57 degrees sunny.		
URN:CornellLabOfOrnithology:EBIRD:OBS1389982981	2022-04-12 10:39:49.36695	10707	species	avibase-078557F2	Red-bellied Woodpecker	Melanerpes carolinus				1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home	L5282730	P	32.3804326	-86.2308741	2022-04-12	09:28:00	obsr665305	S106860690	Stationary	P21	EBIRD	11			1	1		0	1	0		Sun porch.		
URN:CornellLabOfOrnithology:EBIRD:OBS1410457775	2022-05-01 09:10:10.830189	10707	species	avibase-078557F2	Red-bellied Woodpecker	Melanerpes carolinus				1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home Area	L6052570	P	32.3776781	-86.2292218	2022-04-29	18:00:00	obsr940190	S108575942	Stationary	P21	EBIRD	40			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1380248591	2022-04-01 19:30:36.623415	10707	species	avibase-078557F2	Red-bellied Woodpecker	Melanerpes carolinus				2					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Auburn University at Montgomery (AUM) trail	L10515992	H	32.3698190	-86.1800170	2022-04-01	17:34:00	obsr186678	S106046064	Traveling	P22	EBIRD	45	3.663		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1380928713	2022-04-02 14:19:13.01858	10707	species	avibase-078557F2	Red-bellied Woodpecker	Melanerpes carolinus				1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			1642 Meadow Oak Ct, Montgomery US-AL 32.34045, -86.18369	L11676932	P	32.3404500	-86.1836880	2022-04-02	13:15:00	obsr698531	S106103309	Stationary	P21	EBIRD	10			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1384585247	2022-04-06 14:06:13.50137	10707	species	avibase-078557F2	Red-bellied Woodpecker	Melanerpes carolinus				1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			1642 Meadow Oak Ct, Montgomery US-AL 32.34045, -86.18370	L10967029	P	32.3404500	-86.1837040	2022-04-06	13:03:00	obsr698531	S106408234	Stationary	P21	EBIRD	2			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1390984409	2022-04-13 12:12:35.052328	10707	species	avibase-078557F2	Red-bellied Woodpecker	Melanerpes carolinus				1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Lagoon Park	L2612971	H	32.4151632	-86.2256974	2022-04-13	10:15:00	obsr456189	S106944059	Traveling	P22	EBIRD	54	1.238		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1408435537	2022-04-29 17:43:14.85517	10707	species	avibase-078557F2	Red-bellied Woodpecker	Melanerpes carolinus				1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			I-65 S, Montgomery US-AL 32.39988, -86.33569	L18751989	P	32.3998810	-86.3356900	2022-04-29	16:37:00	obsr431721	S108406731	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1406520248	2022-04-27 20:10:10.511528	10707	species	avibase-078557F2	Red-bellied Woodpecker	Melanerpes carolinus				1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home Area	L6052570	P	32.3776781	-86.2292218	2022-04-27	18:10:00	obsr940190	S108248916	Stationary	P21	EBIRD	40			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1401681200	2022-04-23 19:14:44.997364	10707	species	avibase-078557F2	Red-bellied Woodpecker	Melanerpes carolinus				2					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Auburn University at Montgomery (AUM) trail	L10515992	H	32.3698190	-86.1800170	2022-04-23	12:11:00	obsr149533	S107843743	Traveling	P22	EBIRD	100	2.500		2	1	G8229322	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1401088245	2022-04-23 12:00:18.175088	10707	species	avibase-078557F2	Red-bellied Woodpecker	Melanerpes carolinus				1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			1642 Meadow Oak Ct, Montgomery US-AL 32.34050, -86.18367	L13733013	P	32.3404960	-86.1836690	2022-04-23	10:55:00	obsr698531	S107791524	Stationary	P21	EBIRD	60			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1403311317	2022-04-24 21:39:53.405141	10707	species	avibase-078557F2	Red-bellied Woodpecker	Melanerpes carolinus				1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			Home Area	L6052570	P	32.3776781	-86.2292218	2022-04-24	18:50:00	obsr940190	S107981447	Stationary	P21	EBIRD	20			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1390003068	2022-04-12 11:12:32.159199	10707	species	avibase-078557F2	Red-bellied Woodpecker	Melanerpes carolinus				1					United States	US	Alabama	US-AL	Montgomery	US-AL-101		27			1642 Meadow Oak Ct, Montgomery US-AL 32.34045, -86.18370	L10967029	P	32.3404500	-86.1837040	2022-04-12	10:09:00	obsr698531	S106863265	Stationary	P21	EBIRD	10			1	1		0	1	0				
